47.000000	0.081270	0.226395	
111.000000	2.391655	2.943129	
100.000000	3.523628	3.587483	
123.000000	3.604898	4.731066	
112.000000	4.812336	4.847166	
68.000000	5.514739	5.950113	
102.000000	5.950113	6.019773	
112.000000	6.019773	6.066213	
46.000000	6.902132	7.157551	
57.000000	7.157551	7.238821	
112.000000	7.238821	7.285261	
129.000000	8.364989	8.452063	
124.000000	8.452063	8.620408	
57.000000	9.293787	9.456327	
57.000000	9.456327	9.589841	
127.000000	9.589841	9.659501	
110.000000	9.659501	9.845261	
58.000000	10.187755	10.716009	
107.000000	10.716009	10.791474	
61.000000	10.791474	10.826304	
106.000000	10.826304	11.104943	
59.000000	11.122358	11.569342	
69.000000	11.569342	11.598367	
57.000000	11.737687	11.877007	
67.000000	12.004717	12.039546	
65.000000	12.039546	12.085986	
58.000000	12.474921	12.498141	
65.000000	12.637460	12.747755	
130.000000	13.293424	13.409524	
51.000000	13.543039	13.630113	
65.000000	14.001633	14.019048	
53.000000	14.146757	14.303492	
53.000000	14.309297	14.466032	
98.000000	14.466032	14.506667	
112.000000	14.506667	14.738866	
63.000000	14.762086	15.063946	
55.000000	15.063946	15.389025	
63.000000	15.528345	15.592200	
58.000000	15.644444	15.719909	
102.000000	15.719909	15.975329	
61.000000	15.975329	16.033379	
53.000000	16.033379	16.422313	
67.000000	16.422313	16.439728	
47.000000	16.579048	16.637098	
56.000000	16.729977	16.851882	
66.000000	16.851882	16.909932	
66.000000	16.909932	16.915737	
69.000000	17.420771	17.484626	
67.000000	17.484626	17.774875	
56.000000	17.774875	17.949025	
64.000000	17.949025	18.012880	
72.000000	18.082540	18.152200	
115.000000	18.152200	18.256689	
58.000000	18.256689	18.407619	
55.000000	18.692063	18.750113	
65.000000	18.854603	18.895238	
49.000000	18.999728	19.040363	
67.000000	19.313197	19.464127	
69.000000	19.464127	19.522177	
54.000000	19.742766	19.777596	
54.000000	21.455238	21.681633	
103.000000	21.699048	21.768707	
108.000000	22.070567	22.140227	
110.000000	22.140227	22.175057	
64.000000	22.175057	22.337596	
48.000000	22.337596	22.343401	
53.000000	22.465306	22.552381	
53.000000	22.697506	22.929705	
54.000000	22.929705	23.254785	
50.000000	23.341859	23.382494	
65.000000	23.382494	23.411519	
51.000000	23.498594	23.550839	
58.000000	23.550839	23.754014	
63.000000	23.852698	23.980408	
49.000000	23.980408	24.154558	
61.000000	24.154558	24.224218	
64.000000	24.224218	24.305488	
51.000000	24.305488	24.439002	
58.000000	24.439002	24.752472	
58.000000	24.752472	24.932426	
60.000000	24.932426	25.077551	
111.000000	25.077551	25.216871	
54.000000	25.286531	25.396825	
54.000000	25.396825	25.466485	
52.000000	25.466485	25.576780	
47.000000	25.576780	25.652245	
51.000000	25.652245	25.849615	
108.000000	25.977324	26.046984	
59.000000	26.046984	26.203719	
64.000000	26.203719	26.354649	
61.000000	26.354649	26.389478	
57.000000	26.389478	26.441723	
57.000000	26.441723	26.505578	
55.000000	26.505578	26.627483	
56.000000	26.627483	26.708753	
56.000000	26.708753	26.813243	
49.000000	26.813243	26.882902	
61.000000	26.882902	27.039637	
112.000000	27.039637	27.103492	
49.000000	27.103492	27.202177	
53.000000	27.202177	27.469206	
63.000000	27.469206	27.602721	
50.000000	27.718821	27.829116	
51.000000	27.829116	28.009070	
59.000000	28.009070	28.055510	
59.000000	28.055510	28.322540	
51.000000	28.322540	28.427029	
108.000000	28.427029	29.053968	
64.000000	29.053968	29.146848	
58.000000	29.146848	29.245533	
56.000000	29.245533	29.338413	
51.000000	29.338413	29.402268	
49.000000	29.599637	29.756372	
70.000000	30.214966	30.458776	
51.000000	30.505215	30.580680	
46.000000	30.661950	30.731610	
110.000000	30.981224	31.016054	
48.000000	31.114739	31.196009	
53.000000	31.422404	31.428209	
111.000000	31.712653	31.770703	
56.000000	31.770703	31.869388	
47.000000	32.020317	32.136417	
59.000000	32.409252	32.449887	
58.000000	32.490522	32.635646	
51.000000	32.635646	32.641451	
46.000000	32.931701	32.995556	
46.000000	33.088435	33.163900	
110.000000	33.401905	33.535420	
47.000000	33.535420	33.651519	
107.000000	33.703764	33.750204	
71.000000	33.854694	34.063673	
54.000000	34.063673	34.156553	
106.000000	34.156553	34.162358	
58.000000	34.313288	34.446803	
47.000000	34.446803	34.528073	
61.000000	34.760272	34.847347	
47.000000	34.922812	35.062132	
70.000000	35.067937	35.253696	
57.000000	35.253696	35.358186	
47.000000	35.358186	35.398821	
46.000000	35.509116	35.572971	
46.000000	35.961905	36.043175	
70.000000	36.275374	36.408889	
65.000000	36.408889	36.432109	
54.000000	36.577234	36.733968	
53.000000	36.739773	36.873288	
46.000000	36.873288	36.942948	
109.000000	37.186757	37.320272	
107.000000	37.343492	37.482812	
71.000000	37.488617	37.778866	
46.000000	37.778866	37.871746	
46.000000	37.929796	38.005261	
47.000000	38.382585	38.469660	
56.000000	38.556735	38.690249	
70.000000	38.701859	38.852789	
55.000000	38.852789	38.881814	
48.000000	38.997914	39.154649	
109.000000	39.154649	39.166259	
46.000000	39.293968	39.381043	
71.000000	39.903492	39.909297	
101.000000	40.048617	40.205351	
47.000000	40.205351	40.286621	
47.000000	40.350476	40.437551	
108.000000	40.663946	40.762630	
113.000000	40.762630	40.809070	
47.000000	40.809070	40.901950	
65.000000	40.965805	40.977415	
69.000000	41.122540	41.424399	
54.000000	41.424399	41.436009	
104.000000	41.528889	41.639184	
47.000000	41.720454	41.801723	
51.000000	42.179048	42.184853	
68.000000	42.329977	42.353197	
116.000000	42.544762	42.626032	
47.000000	42.626032	42.701497	
48.000000	42.782766	42.852426	
64.000000	42.945306	43.084626	
46.000000	43.235556	43.299410	
62.000000	43.398095	43.543220	
71.000000	43.543220	43.578050	
55.000000	43.833469	43.990204	
64.000000	44.007619	44.094694	
55.000000	44.611338	44.756463	
71.000000	44.756463	44.768073	
46.000000	45.052517	45.116372	
47.000000	45.203447	45.278912	
61.000000	45.371791	45.424036	
61.000000	45.511111	45.656236	
47.000000	45.656236	45.749116	
66.000000	45.824580	45.963900	
71.000000	45.963900	45.975510	
54.000000	46.254150	46.288980	
51.000000	46.288980	46.341224	
113.000000	46.341224	46.393469	
114.000000	46.393469	46.468934	
114.000000	46.503764	46.567619	
46.000000	46.875283	46.956553	
108.000000	47.020408	47.177143	
47.000000	47.177143	47.240998	
108.000000	47.328073	47.380317	
64.000000	47.629932	47.693787	
47.000000	47.775057	47.873741	
48.000000	48.233651	48.291701	
46.000000	48.843175	48.895420	
111.000000	50.723991	51.211610	
103.000000	51.345125	51.420590	
50.000000	51.420590	51.565714	
58.000000	52.024308	52.041723	
110.000000	52.610612	52.790567	
106.000000	52.790567	52.813787	
114.000000	52.935692	52.976327	
111.000000	53.098231	53.237551	
57.000000	53.237551	53.260771	
113.000000	53.551020	53.701950	
113.000000	53.701950	53.841270	
50.000000	53.841270	53.998005	
113.000000	54.148934	54.189569	
113.000000	54.299864	54.450794	
56.000000	54.450794	54.497234	
110.000000	54.764263	54.903583	
81.000000	54.903583	55.054512	
48.000000	55.054512	55.211247	
112.000000	55.362177	55.367982	
50.000000	55.507302	55.664036	
57.000000	55.664036	55.751111	
48.000000	56.267755	56.424490	
113.000000	56.575420	56.581224	
110.000000	56.720544	56.871474	
58.000000	56.871474	56.900499	
114.000000	57.179138	57.242993	
77.000000	57.330068	57.335873	
50.000000	57.475193	57.631927	
58.000000	57.794467	57.817687	
113.000000	57.945397	57.980227	
56.000000	58.090522	58.154376	
113.000000	58.398186	58.549116	
109.000000	58.549116	58.688435	
50.000000	58.688435	58.850975	
102.000000	58.990295	59.147029	
109.000000	59.147029	59.297959	
58.000000	59.297959	59.356009	
110.000000	59.611429	59.756553	
109.000000	59.756553	59.901678	
48.000000	59.901678	60.058413	
115.000000	60.209342	60.354467	
50.000000	60.354467	60.511202	
58.000000	60.511202	60.546032	
111.000000	60.981406	61.114921	
46.000000	61.114921	61.289070	
58.000000	61.718639	61.730249	
110.000000	62.183039	62.328163	
46.000000	62.328163	62.490703	
114.000000	62.647438	62.693878	
112.000000	62.769342	62.821587	
112.000000	62.821587	62.937687	
57.000000	62.937687	62.955102	
115.000000	63.344036	63.535601	
48.000000	63.535601	63.709751	
114.000000	63.860680	63.982585	
57.000000	64.145125	64.156735	
104.000000	64.458594	64.563084	
50.000000	64.748844	64.911383	
49.000000	65.207438	65.358367	
58.000000	65.358367	65.393197	
95.000000	65.666032	65.822766	
114.000000	65.822766	65.962086	
49.000000	65.962086	66.118821	
107.000000	66.118821	66.124626	
93.000000	66.281361	66.426485	
75.000000	66.426485	66.571610	
59.000000	66.571610	66.618050	
75.000000	66.879274	67.024399	
103.000000	67.024399	67.175329	
50.000000	67.175329	67.326259	
59.000000	67.784853	67.837098	
57.000000	68.080907	68.243447	
58.000000	68.243447	68.289887	
50.000000	68.388571	68.551111	
88.000000	68.951655	69.061950	
76.000000	69.061950	69.154830	
67.000000	70.257778	70.455147	
66.000000	70.455147	70.739592	
126.000000	70.739592	70.786032	
56.000000	73.229932	73.305397	
46.000000	74.298050	74.466395	
108.000000	74.994649	75.058503	
58.000000	75.058503	75.157188	
46.000000	75.662222	75.813152	
46.000000	76.155646	76.202086	
57.000000	76.265941	76.358821	
112.000000	77.409524	77.479184	
56.000000	77.479184	77.496599	
49.000000	77.781043	77.931973	
50.000000	77.931973	78.082902	
48.000000	78.082902	78.245442	
85.000000	78.384762	78.390567	
109.000000	78.448617	78.692426	
57.000000	78.692426	78.744671	
50.000000	78.988481	79.145215	
49.000000	79.145215	79.296145	
104.000000	79.714104	79.783764	
104.000000	79.783764	79.836009	
129.000000	79.836009	79.905669	
56.000000	79.905669	79.992744	
62.000000	80.062404	80.103039	
47.000000	80.213333	80.242358	
48.000000	80.364263	80.393288	
47.000000	80.503583	80.579048	
70.000000	81.124717	81.275646	
46.000000	81.414966	81.490431	
109.000000	81.699410	81.740045	
46.000000	82.018685	82.140590	
67.000000	82.332154	82.337959	
50.000000	82.483084	82.494694	
51.000000	82.587574	82.634014	
50.000000	82.634014	82.732698	
105.000000	82.790748	82.930068	
46.000000	82.930068	83.011338	
74.000000	83.400272	83.429297	
70.000000	83.545397	83.551202	
46.000000	83.841451	83.922721	
