0.557279	
71.000000	0.557279	2.397460	
71.000000	2.397460	2.560000	
71.000000	2.699320	2.774785	
74.000000	2.774785	2.908299	
72.000000	2.908299	2.966349	
72.000000	2.977959	3.036009	
71.000000	3.036009	3.616508	
81.000000	3.616508	3.831293	
59.000000	3.831293	5.392834	
71.000000	5.392834	7.836735	
72.000000	7.836735	8.457868	
71.000000	8.457868	8.614603	
69.000000	8.759728	10.263220	
83.000000	10.263220	10.344490	
52.000000	10.344490	10.861134	
64.000000	10.861134	12.306576	
72.000000	12.695510	13.281814	
57.000000	14.529887	15.005896	
65.000000	15.121995	15.708299	
74.000000	15.708299	16.933152	
71.000000	16.933152	17.118912	
71.000000	17.235011	17.467211	
85.000000	17.467211	17.513651	
72.000000	17.513651	18.738503	
71.000000	18.738503	19.423492	
83.000000	20.015601	20.166531	
71.000000	20.166531	20.224580	
67.000000	20.224580	20.305850	
57.000000	20.305850	20.665760	
58.000000	20.741224	20.787664	
59.000000	20.787664	21.176599	
60.000000	21.176599	21.484263	
57.000000	21.484263	21.757098	
57.000000	21.757098	22.076372	
59.000000	22.076372	22.163447	
59.000000	22.204082	22.947120	
57.000000	22.947120	23.388299	
112.000000	23.388299	23.516009	
56.000000	23.579864	24.439002	
58.000000	24.439002	24.502857	
49.000000	24.642177	24.711837	
94.000000	24.711837	24.880181	
109.000000	24.967256	25.135601	
73.000000	25.135601	25.170431	
57.000000	25.170431	25.890249	
56.000000	25.890249	25.896054	
59.000000	26.000544	26.035374	
59.000000	26.035374	26.192109	
57.000000	26.238549	26.354649	
57.000000	26.354649	26.464943	
58.000000	26.528798	26.644898	
57.000000	26.644898	26.708753	
57.000000	26.749388	26.830658	
59.000000	26.923537	27.080272	
57.000000	27.080272	27.144127	
59.000000	27.219592	27.492426	
104.000000	27.498231	27.620136	
81.000000	27.620136	27.660771	
60.000000	27.747846	27.858141	
67.000000	27.858141	28.264490	
111.000000	28.351565	29.082993	
59.000000	29.082993	29.518367	
106.000000	29.657687	29.779592	
96.000000	29.878277	29.936327	
96.000000	29.936327	30.110476	
83.000000	30.203356	30.243991	
82.000000	30.342676	30.377506	
78.000000	30.377506	30.423946	
59.000000	30.423946	30.481995	
57.000000	30.493605	30.656145	
57.000000	30.656145	30.847710	
59.000000	30.847710	31.166984	
57.000000	31.166984	31.503673	
57.000000	31.503673	31.741678	
59.000000	31.741678	32.055147	
59.000000	32.055147	32.484717	
59.000000	32.542766	32.664671	
59.000000	32.664671	33.076825	
57.000000	33.192925	33.309025	
57.000000	33.309025	33.697959	
57.000000	33.779229	33.918549	
59.000000	33.918549	34.232018	
57.000000	34.232018	34.365533	
57.000000	34.731247	34.899592	
79.000000	34.992472	35.131791	
69.000000	35.131791	35.485896	
60.000000	35.555556	35.700680	
60.000000	35.700680	35.764535	
59.000000	35.764535	36.008345	
57.000000	36.008345	36.321814	
57.000000	36.321814	36.606259	
57.000000	36.606259	36.722358	
59.000000	36.786213	36.850068	
66.000000	37.540862	37.802086	
64.000000	38.005261	38.312925	
59.000000	38.312925	38.376780	
83.000000	38.539320	38.748299	
64.000000	38.748299	39.015329	
64.000000	39.015329	39.073379	
64.000000	39.084989	39.212698	
64.000000	39.212698	39.305578	
65.000000	39.305578	40.257596	
57.000000	40.257596	40.942585	
69.000000	41.192200	41.511474	
69.000000	41.604354	41.662404	
64.000000	41.662404	42.492517	
81.000000	42.567982	42.840816	
81.000000	42.840816	43.049796	
59.000000	43.200726	43.281995	
